source,domain,time_period,variable,path
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_03.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_04.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_05.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_06.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_07.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_08.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_09.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_10.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_11.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2001_12.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_01.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_03.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_04.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_05.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_06.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_07.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_08.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_09.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_10.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_11.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2002_12.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_01.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_03.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_04.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_05.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_06.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_07.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_08.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_09.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_10.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_11.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2003_12.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_01.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_03.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_04.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_05.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_06.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_07.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_08.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_09.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_10.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_11.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2004_12.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_01.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_03.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_04.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_05.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_06.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_07.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_08.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_09.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_10.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_11.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2005_12.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_01.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_03.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_04.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_05.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_06.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_07.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_08.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_09.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_10.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_11.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2006_12.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_01.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_03.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_04.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_05.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_06.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_07.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_08.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_09.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_10.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_11.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2007_12.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2008_01.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2008_02.nc
BRAN2020,ocean,daily,"['sfc_hflux', 'sfc_salt_flux_restore', 'pme_sbc', 'tau_x', 'tau_y', 'river', 'evap', 'lprec', 'swflx', 'evap_heat', 'sens_heat', 'lw_heat', 'bmf_u', 'bmf_v']",/g/data/gb6/BRAN/BRAN2020/daily/ocean_force_2008_03.nc
